age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
44,management,divorced,tertiary,no,2058,no,yes,cellular,21,nov,661,1,-1,0,unknown,no
42,management,married,tertiary,no,6080,no,no,cellular,21,nov,98,3,-1,0,unknown,no
40,management,married,secondary,no,752,no,yes,cellular,21,nov,456,1,157,1,failure,no
41,self-employed,married,secondary,no,13489,no,no,cellular,21,nov,124,2,-1,0,unknown,no
34,management,married,tertiary,no,7384,no,no,cellular,21,nov,69,2,-1,0,unknown,no
34,unemployed,married,secondary,no,1375,no,no,cellular,21,nov,148,1,-1,0,unknown,no
45,technician,married,tertiary,no,-525,no,yes,cellular,21,nov,980,2,-1,0,unknown,yes
48,blue-collar,married,secondary,no,2697,yes,yes,cellular,21,nov,82,1,179,5,failure,no
43,management,married,tertiary,no,13015,yes,no,cellular,21,nov,56,1,-1,0,unknown,no
32,admin.,married,tertiary,no,0,yes,no,cellular,21,nov,102,1,-1,0,unknown,no
33,technician,single,secondary,no,920,yes,no,cellular,21,nov,58,1,122,4,failure,no
33,management,married,tertiary,no,1817,no,no,cellular,21,nov,55,1,-1,0,unknown,no
32,services,married,secondary,no,1397,yes,no,cellular,21,nov,224,3,-1,0,unknown,no
49,management,married,tertiary,yes,10,yes,no,cellular,21,nov,226,1,-1,0,unknown,no
32,technician,single,secondary,no,6710,no,no,cellular,21,nov,48,1,-1,0,unknown,no
32,management,single,tertiary,no,1613,no,no,cellular,21,nov,24,5,-1,0,unknown,no
42,services,divorced,secondary,no,444,no,no,cellular,21,nov,171,1,-1,0,unknown,no
30,services,single,secondary,no,677,yes,no,cellular,21,nov,108,1,-1,0,unknown,no
46,management,single,tertiary,no,653,no,yes,cellular,21,nov,104,1,-1,0,unknown,no
43,admin.,married,secondary,no,-150,no,yes,cellular,21,nov,62,2,136,3,failure,no
35,management,single,tertiary,no,175,yes,yes,cellular,21,nov,53,1,-1,0,unknown,no
50,admin.,divorced,secondary,no,3240,no,no,cellular,21,nov,144,2,-1,0,unknown,no
32,management,single,tertiary,no,1716,no,no,cellular,21,nov,157,4,-1,0,unknown,no
34,self-employed,married,tertiary,no,13354,no,no,telephone,21,nov,26,5,-1,0,unknown,no
39,management,married,tertiary,no,20932,no,no,cellular,21,nov,127,2,-1,0,unknown,no
31,management,single,tertiary,no,6542,yes,no,cellular,21,nov,71,3,192,2,other,no
32,technician,single,secondary,no,5600,yes,no,cellular,21,nov,77,1,-1,0,unknown,no
35,services,divorced,secondary,no,-718,yes,no,cellular,21,nov,47,1,-1,0,unknown,no
40,entrepreneur,married,secondary,no,285,no,no,cellular,21,nov,133,1,-1,0,unknown,no
41,entrepreneur,married,primary,no,39,yes,no,cellular,21,nov,549,2,-1,0,unknown,yes
33,management,single,tertiary,no,437,yes,no,cellular,21,nov,285,1,179,4,other,no
34,management,married,tertiary,no,6203,no,no,telephone,21,nov,34,2,-1,0,unknown,no
31,services,married,secondary,no,851,yes,no,cellular,21,nov,158,1,-1,0,unknown,no
48,housemaid,single,secondary,no,1385,no,no,telephone,21,nov,270,1,-1,0,unknown,no
38,services,married,secondary,no,5293,yes,no,cellular,21,nov,1199,3,155,3,other,no
57,technician,married,secondary,no,7766,yes,no,cellular,21,nov,220,1,-1,0,unknown,no
33,services,married,secondary,no,4402,yes,no,cellular,21,nov,380,2,-1,0,unknown,no
57,management,married,tertiary,no,24498,no,no,cellular,21,nov,161,5,-1,0,unknown,no
30,technician,single,tertiary,no,1028,yes,no,cellular,21,nov,653,1,-1,0,unknown,no
45,blue-collar,divorced,primary,no,942,no,no,cellular,21,nov,362,1,-1,0,unknown,no
40,management,married,secondary,no,9047,yes,no,cellular,21,nov,527,1,95,2,other,no
48,blue-collar,married,primary,no,3837,no,yes,cellular,21,nov,120,1,-1,0,unknown,no
30,student,single,tertiary,no,2766,no,no,cellular,21,nov,834,1,-1,0,unknown,yes
30,self-employed,married,primary,no,674,yes,no,cellular,21,nov,72,2,-1,0,unknown,no
47,self-employed,married,secondary,no,318,no,no,cellular,21,nov,83,1,-1,0,unknown,no
53,technician,married,secondary,no,1835,yes,no,cellular,21,nov,184,2,-1,0,unknown,no
41,services,married,secondary,no,6687,yes,no,cellular,21,nov,41,2,123,3,failure,no
30,student,single,tertiary,no,3300,no,no,cellular,21,nov,1571,1,-1,0,unknown,yes
59,management,divorced,tertiary,no,7813,yes,no,cellular,21,nov,75,1,-1,0,unknown,no
39,entrepreneur,married,secondary,no,0,no,no,cellular,21,nov,108,7,-1,0,unknown,no
48,admin.,single,secondary,no,0,no,yes,telephone,21,nov,47,2,-1,0,unknown,no
40,self-employed,married,tertiary,no,271,yes,no,cellular,21,nov,124,3,102,4,failure,no
31,technician,married,tertiary,no,95,no,no,cellular,21,nov,48,6,-1,0,unknown,no
36,management,married,tertiary,no,1619,yes,no,cellular,21,nov,106,2,-1,0,unknown,no
30,admin.,married,secondary,no,4457,yes,no,cellular,21,nov,566,4,-1,0,unknown,yes
57,admin.,divorced,secondary,no,6157,no,yes,cellular,21,nov,45,2,-1,0,unknown,no
37,entrepreneur,single,tertiary,no,65,no,no,cellular,21,nov,20,10,113,4,failure,no
41,admin.,single,secondary,no,748,no,no,telephone,21,nov,94,7,130,3,other,no
44,management,married,tertiary,yes,0,yes,no,cellular,21,nov,123,2,-1,0,unknown,no
35,technician,single,tertiary,no,817,yes,no,cellular,21,nov,12,5,-1,0,unknown,no
30,admin.,single,secondary,no,105,yes,no,cellular,21,nov,75,1,-1,0,unknown,no
33,management,married,tertiary,no,418,yes,no,cellular,21,nov,159,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,16178,yes,no,cellular,21,nov,297,1,-1,0,unknown,no
57,management,divorced,tertiary,no,0,no,yes,cellular,21,nov,61,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,3036,yes,no,cellular,21,nov,104,2,190,1,other,no
52,management,single,tertiary,no,5728,yes,no,cellular,21,nov,79,3,-1,0,unknown,no
40,management,married,tertiary,no,1584,yes,no,telephone,21,nov,661,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,618,no,no,cellular,21,nov,78,6,-1,0,unknown,no
32,housemaid,single,tertiary,no,23663,yes,no,cellular,21,nov,103,2,-1,0,unknown,no
57,technician,divorced,secondary,no,2352,yes,no,cellular,21,nov,757,2,-1,0,unknown,no
41,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,-1,0,unknown,no
57,retired,married,primary,no,5010,no,no,cellular,21,nov,570,4,-1,0,unknown,no
47,management,married,tertiary,no,7708,yes,no,cellular,21,nov,157,5,-1,0,unknown,no
37,blue-collar,married,primary,no,2120,yes,no,cellular,21,nov,150,4,-1,0,unknown,no
31,unknown,married,secondary,no,111,no,no,cellular,21,nov,504,2,93,2,failure,yes
43,management,married,tertiary,no,1751,yes,no,cellular,21,nov,146,4,-1,0,unknown,no
57,housemaid,divorced,secondary,no,4969,no,no,cellular,21,nov,655,2,-1,0,unknown,no
43,technician,married,primary,no,201,no,no,cellular,21,nov,69,2,-1,0,unknown,no
31,admin.,single,secondary,no,144,yes,no,cellular,21,nov,51,2,140,11,failure,no
59,blue-collar,married,secondary,no,10054,no,no,cellular,21,nov,175,3,100,6,failure,no
46,admin.,divorced,secondary,no,3163,no,no,cellular,21,nov,128,3,-1,0,unknown,no
32,entrepreneur,married,unknown,no,73,yes,no,cellular,21,nov,158,1,135,1,failure,no
45,blue-collar,married,secondary,no,3169,no,no,cellular,21,nov,39,1,-1,0,unknown,no
35,entrepreneur,married,primary,no,29397,yes,no,cellular,21,nov,166,1,-1,0,unknown,no
53,management,married,secondary,no,2693,no,no,cellular,21,nov,140,1,-1,0,unknown,no
45,services,divorced,secondary,no,0,yes,yes,cellular,21,nov,173,1,192,1,failure,no
53,self-employed,single,secondary,no,186,no,no,cellular,21,nov,92,2,-1,0,unknown,no
37,services,single,secondary,no,105,no,yes,cellular,21,nov,197,2,157,4,failure,no
39,self-employed,married,secondary,no,254,no,no,cellular,21,nov,292,3,-1,0,unknown,no
46,technician,married,secondary,no,410,no,yes,cellular,21,nov,162,5,-1,0,unknown,no
34,management,single,tertiary,no,2343,no,no,telephone,21,nov,39,9,-1,0,unknown,no
41,student,single,secondary,no,1934,yes,no,cellular,21,nov,162,2,-1,0,unknown,no
38,admin.,married,secondary,no,1973,no,no,cellular,21,nov,155,2,-1,0,unknown,no
30,self-employed,married,tertiary,no,1050,no,no,cellular,21,nov,58,2,-1,0,unknown,no
34,entrepreneur,single,tertiary,no,2856,yes,no,cellular,21,nov,165,2,-1,0,unknown,no
46,technician,married,secondary,no,1167,yes,no,cellular,21,nov,1540,2,-1,0,unknown,yes
31,entrepreneur,single,secondary,no,0,yes,no,telephone,21,nov,544,2,-1,0,unknown,no
32,technician,single,tertiary,no,392,yes,no,cellular,21,nov,148,2,-1,0,unknown,no
56,blue-collar,divorced,secondary,no,9898,yes,no,cellular,21,nov,147,3,-1,0,unknown,no
30,services,married,secondary,no,0,yes,no,cellular,21,nov,681,4,-1,0,unknown,yes
49,admin.,divorced,secondary,no,1320,no,no,cellular,21,nov,129,2,-1,0,unknown,no
43,admin.,divorced,secondary,no,738,yes,no,cellular,21,nov,585,4,191,4,failure,no
41,blue-collar,married,primary,no,686,yes,no,cellular,21,nov,888,3,-1,0,unknown,no
35,admin.,divorced,secondary,no,3636,no,yes,cellular,21,nov,808,2,-1,0,unknown,yes
41,admin.,single,secondary,yes,0,no,yes,cellular,21,nov,305,6,-1,0,unknown,no
31,management,married,tertiary,no,477,yes,no,cellular,21,nov,77,5,-1,0,unknown,no
34,services,married,secondary,no,1637,yes,no,cellular,21,nov,107,4,-1,0,unknown,no
37,technician,married,secondary,no,807,yes,no,cellular,21,nov,634,4,-1,0,unknown,no
41,self-employed,divorced,tertiary,no,4418,yes,no,cellular,21,nov,855,3,-1,0,unknown,no
33,technician,divorced,secondary,no,558,yes,no,cellular,21,nov,258,2,93,3,failure,no
33,management,single,tertiary,no,0,yes,yes,cellular,21,nov,330,2,-1,0,unknown,no
46,management,married,secondary,no,149,no,no,cellular,21,nov,1222,2,-1,0,unknown,yes
50,blue-collar,married,tertiary,no,5423,yes,no,cellular,21,nov,75,3,-1,0,unknown,no
38,technician,married,secondary,no,2767,yes,no,cellular,21,nov,711,2,-1,0,unknown,no
39,blue-collar,married,primary,no,119,yes,no,cellular,21,nov,271,2,-1,0,unknown,no
46,services,divorced,secondary,no,4329,no,no,cellular,21,nov,534,2,-1,0,unknown,yes
48,technician,married,secondary,no,1000,no,no,cellular,21,nov,104,2,-1,0,unknown,no
47,self-employed,married,tertiary,no,3072,no,no,cellular,21,nov,229,3,-1,0,unknown,no
33,blue-collar,divorced,secondary,no,744,yes,no,cellular,21,nov,59,3,-1,0,unknown,no
49,management,married,tertiary,no,934,no,yes,cellular,21,nov,158,4,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,83,yes,no,cellular,21,nov,70,2,-1,0,unknown,no
30,technician,married,secondary,no,817,yes,no,cellular,21,nov,208,3,91,4,failure,no
40,admin.,single,secondary,no,877,yes,no,cellular,21,nov,12,3,177,6,failure,no
45,services,married,secondary,no,133,no,no,cellular,21,nov,358,3,-1,0,unknown,no
37,management,single,tertiary,no,22125,no,yes,cellular,21,nov,331,2,-1,0,unknown,yes
37,blue-collar,married,secondary,no,1407,yes,no,cellular,21,nov,14,7,-1,0,unknown,no
46,technician,married,secondary,no,15120,no,no,cellular,21,nov,27,3,108,3,other,no
38,management,married,unknown,no,1257,no,no,cellular,21,nov,64,6,-1,0,unknown,no
42,blue-collar,married,primary,no,-571,yes,yes,telephone,21,nov,136,2,179,4,failure,no
45,management,married,secondary,no,1546,no,no,telephone,21,nov,171,2,-1,0,unknown,no
37,housemaid,divorced,primary,no,0,yes,yes,cellular,21,nov,158,7,-1,0,unknown,no
36,admin.,single,secondary,no,0,yes,no,cellular,21,nov,139,2,-1,0,unknown,no
33,entrepreneur,married,secondary,no,3140,yes,yes,cellular,21,nov,7,5,-1,0,unknown,no
34,technician,single,tertiary,no,362,yes,no,cellular,21,nov,15,2,-1,0,unknown,no
37,blue-collar,married,primary,no,1322,yes,no,cellular,21,nov,14,8,185,1,other,no
45,blue-collar,married,secondary,no,392,yes,no,cellular,21,nov,391,2,127,2,failure,no
32,services,single,secondary,no,344,no,yes,cellular,21,nov,21,7,141,9,other,no
32,services,married,secondary,no,3181,yes,no,cellular,21,nov,118,2,176,7,failure,no
55,unemployed,married,tertiary,no,4809,yes,no,cellular,21,nov,223,2,186,3,other,no
33,management,divorced,tertiary,no,0,yes,yes,cellular,21,nov,211,7,94,8,failure,no
41,services,single,primary,no,5907,yes,no,cellular,21,nov,6,5,-1,0,unknown,no
52,services,married,primary,no,2618,yes,no,cellular,21,nov,73,2,-1,0,unknown,no
42,self-employed,divorced,secondary,no,484,yes,no,cellular,21,nov,321,3,127,3,failure,no
58,entrepreneur,married,secondary,no,0,no,yes,cellular,21,nov,56,2,-1,0,unknown,no
50,blue-collar,married,primary,no,0,no,no,cellular,21,nov,281,2,191,2,failure,no
47,blue-collar,married,primary,no,3451,no,yes,cellular,21,nov,125,2,-1,0,unknown,no
43,technician,married,secondary,no,282,no,yes,cellular,21,nov,48,2,-1,0,unknown,no
36,management,single,tertiary,no,339,no,no,cellular,21,nov,6,6,-1,0,unknown,no
37,admin.,single,secondary,no,1097,yes,no,cellular,21,nov,1555,2,-1,0,unknown,yes
47,housemaid,married,tertiary,no,333,no,no,telephone,21,nov,8,5,137,1,failure,no
37,management,single,tertiary,no,2173,no,no,cellular,21,nov,158,3,114,1,failure,no
43,entrepreneur,married,primary,no,346,yes,no,cellular,21,nov,9,5,-1,0,unknown,no
50,entrepreneur,married,tertiary,no,6825,no,no,cellular,21,nov,24,9,-1,0,unknown,no
57,services,divorced,secondary,no,4664,no,no,cellular,21,nov,22,4,114,1,failure,no
46,technician,divorced,tertiary,no,0,yes,no,cellular,21,nov,234,5,102,5,failure,no
51,technician,married,secondary,no,2937,no,no,telephone,21,nov,30,3,-1,0,unknown,no
34,management,married,tertiary,no,6808,yes,no,cellular,21,nov,8,3,-1,0,unknown,no
30,services,married,secondary,no,9531,no,no,cellular,21,nov,105,4,-1,0,unknown,no
36,blue-collar,married,tertiary,yes,-530,yes,no,cellular,21,nov,36,2,-1,0,unknown,no
37,services,married,tertiary,no,0,yes,no,cellular,21,nov,11,3,175,1,failure,no
36,management,single,tertiary,no,515,yes,no,cellular,21,nov,14,7,-1,0,unknown,no
40,technician,married,tertiary,no,180,yes,yes,cellular,21,nov,48,4,-1,0,unknown,no
51,management,single,tertiary,no,8265,yes,no,cellular,21,nov,168,3,-1,0,unknown,no
35,self-employed,married,secondary,no,8883,no,no,cellular,21,nov,33,3,-1,0,unknown,no
36,management,married,tertiary,no,0,yes,no,cellular,21,nov,72,3,29,4,success,no
42,management,married,tertiary,no,5,no,no,cellular,21,nov,1067,2,-1,0,unknown,no
44,management,married,tertiary,no,736,no,no,cellular,21,nov,71,9,-1,0,unknown,no
38,management,divorced,secondary,no,-17,no,no,cellular,21,nov,11,4,-1,0,unknown,no
50,technician,married,primary,no,-315,no,yes,cellular,21,nov,61,7,136,1,failure,no
30,blue-collar,single,tertiary,no,4127,yes,no,telephone,21,nov,47,4,-1,0,unknown,no
42,services,single,unknown,no,410,no,no,cellular,21,nov,34,2,-1,0,unknown,no
40,blue-collar,divorced,primary,yes,0,yes,no,telephone,21,nov,333,3,-1,0,unknown,no
50,admin.,divorced,secondary,no,797,yes,no,telephone,21,nov,205,3,119,8,failure,no
23,unemployed,single,primary,no,1003,no,no,telephone,27,nov,8,1,-1,0,unknown,yes
41,technician,married,secondary,no,0,yes,no,telephone,4,dec,43,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,130,no,no,telephone,5,dec,291,1,-1,0,unknown,no
40,management,married,tertiary,no,378,yes,yes,cellular,28,jan,260,1,268,2,failure,no
29,management,married,tertiary,no,805,no,no,cellular,28,jan,70,1,-1,0,unknown,no
48,unemployed,married,tertiary,no,641,no,no,cellular,28,jan,113,1,-1,0,unknown,no
42,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,97,1,169,3,failure,no
43,technician,divorced,secondary,no,87,yes,no,cellular,28,jan,130,1,247,2,failure,no
59,services,divorced,secondary,no,1,yes,no,cellular,28,jan,602,1,253,5,other,yes
37,housemaid,single,secondary,no,1358,no,no,telephone,28,jan,119,1,-1,0,unknown,no
36,technician,married,tertiary,no,167,yes,no,cellular,28,jan,57,1,-1,0,unknown,no
42,technician,divorced,secondary,no,-593,no,no,cellular,28,jan,69,1,-1,0,unknown,no
26,management,single,tertiary,no,2725,no,no,cellular,28,jan,267,1,-1,0,unknown,no
36,blue-collar,married,primary,no,70,yes,no,cellular,28,jan,164,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,67,no,no,cellular,28,jan,74,1,239,2,failure,no
57,technician,married,secondary,no,589,yes,no,cellular,28,jan,198,1,244,1,other,no
47,technician,married,secondary,no,459,no,no,cellular,28,jan,226,1,-1,0,unknown,no
30,management,single,tertiary,no,188,no,no,cellular,28,jan,66,1,-1,0,unknown,no
34,admin.,married,secondary,no,260,no,no,cellular,28,jan,50,1,-1,0,unknown,no
29,management,married,tertiary,no,451,no,no,cellular,28,jan,451,1,-1,0,unknown,no
49,technician,married,secondary,no,808,yes,no,cellular,28,jan,1232,1,-1,0,unknown,yes
53,technician,divorced,secondary,no,392,yes,no,cellular,28,jan,70,1,245,1,failure,no
53,retired,married,primary,no,1068,no,no,cellular,28,jan,200,1,-1,0,unknown,no
29,admin.,single,tertiary,no,8,no,no,cellular,28,jan,468,1,-1,0,unknown,no
37,unemployed,divorced,secondary,no,57,yes,no,cellular,28,jan,99,1,-1,0,unknown,no
28,services,divorced,secondary,no,356,no,no,cellular,28,jan,296,1,-1,0,unknown,no
37,management,married,tertiary,no,-76,yes,no,cellular,28,jan,230,1,204,1,other,no
32,blue-collar,single,secondary,no,3662,no,no,telephone,28,jan,309,1,-1,0,unknown,no
52,services,married,secondary,no,393,yes,yes,cellular,28,jan,446,1,182,8,failure,no
43,technician,married,secondary,no,3049,no,no,cellular,28,jan,383,2,-1,0,unknown,no
27,management,single,secondary,no,589,no,no,cellular,28,jan,24,1,-1,0,unknown,no
30,admin.,single,secondary,no,1309,no,no,cellular,28,jan,622,1,-1,0,unknown,yes
42,technician,single,secondary,no,823,yes,no,cellular,28,jan,137,1,-1,0,unknown,no
27,technician,single,tertiary,no,28,no,no,cellular,28,jan,174,1,-1,0,unknown,no
43,technician,married,secondary,no,-57,no,no,cellular,28,jan,41,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,415,no,yes,cellular,28,jan,161,1,-1,0,unknown,no
44,services,married,secondary,no,983,no,no,cellular,28,jan,123,1,-1,0,unknown,no
28,unemployed,single,secondary,no,23,no,no,cellular,28,jan,154,1,-1,0,unknown,no
43,services,married,secondary,no,2478,yes,no,cellular,28,jan,347,1,230,1,failure,no
33,management,married,tertiary,no,373,no,no,cellular,28,jan,384,1,-1,0,unknown,no
32,unemployed,single,secondary,no,71,no,no,cellular,28,jan,233,1,-1,0,unknown,no
33,management,married,tertiary,no,332,yes,yes,cellular,28,jan,706,1,-1,0,unknown,no
58,technician,married,secondary,no,178,no,no,cellular,28,jan,109,1,-1,0,unknown,no
47,blue-collar,married,primary,no,1452,yes,yes,cellular,28,jan,181,1,177,2,failure,no
50,blue-collar,married,secondary,no,378,yes,no,cellular,28,jan,155,1,-1,0,unknown,no
55,services,divorced,secondary,no,322,yes,no,cellular,28,jan,342,1,-1,0,unknown,no
45,technician,married,secondary,no,1686,no,no,cellular,28,jan,355,1,-1,0,unknown,no
58,retired,married,secondary,no,374,yes,yes,cellular,28,jan,223,1,196,1,failure,no
51,management,married,tertiary,no,409,yes,no,cellular,28,jan,203,1,-1,0,unknown,no
57,retired,married,tertiary,no,34,no,yes,cellular,28,jan,139,1,-1,0,unknown,no
46,management,married,unknown,no,638,yes,no,cellular,28,jan,68,1,-1,0,unknown,no
26,technician,single,secondary,no,3244,no,no,cellular,28,jan,390,1,-1,0,unknown,no
59,unemployed,married,secondary,no,309,no,no,cellular,28,jan,300,1,-1,0,unknown,no
48,technician,married,secondary,no,0,no,no,cellular,28,jan,142,1,-1,0,unknown,no
44,unemployed,single,secondary,no,3945,no,no,cellular,28,jan,255,1,-1,0,unknown,no
45,housemaid,married,primary,no,1526,yes,no,telephone,28,jan,109,1,-1,0,unknown,no
54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,246,1,-1,0,unknown,no
32,services,single,secondary,no,951,no,no,cellular,28,jan,77,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,105,yes,no,cellular,28,jan,158,1,265,2,failure,no
46,management,divorced,tertiary,no,194,no,no,cellular,28,jan,97,1,-1,0,unknown,no
50,blue-collar,single,tertiary,no,218,no,no,cellular,28,jan,268,1,-1,0,unknown,no
45,management,married,secondary,no,0,yes,yes,cellular,28,jan,625,1,-1,0,unknown,no
55,unemployed,married,secondary,no,512,no,no,cellular,28,jan,70,1,-1,0,unknown,no
36,services,married,tertiary,no,301,no,no,cellular,28,jan,333,1,-1,0,unknown,no
31,self-employed,single,tertiary,no,1657,yes,yes,cellular,28,jan,872,1,-1,0,unknown,yes
38,management,married,tertiary,no,1066,yes,no,cellular,28,jan,86,1,189,1,failure,no
44,admin.,married,secondary,no,429,yes,no,cellular,28,jan,99,1,246,4,failure,no
58,unemployed,married,secondary,no,149,yes,no,cellular,28,jan,289,1,-1,0,unknown,no
53,housemaid,married,tertiary,no,554,no,no,cellular,28,jan,48,1,181,5,failure,no
48,management,divorced,tertiary,no,5978,no,no,cellular,28,jan,58,1,-1,0,unknown,no
60,self-employed,married,primary,no,362,no,yes,cellular,28,jan,326,1,183,6,success,no
48,technician,married,secondary,no,340,yes,no,cellular,28,jan,255,2,-1,0,unknown,no
41,housemaid,married,primary,no,2429,no,no,cellular,28,jan,51,1,-1,0,unknown,no
52,technician,married,unknown,no,370,yes,no,cellular,28,jan,144,1,197,2,failure,no
48,management,single,tertiary,no,-295,no,yes,cellular,28,jan,121,1,190,2,failure,no
36,admin.,married,tertiary,no,586,yes,no,cellular,28,jan,126,1,-1,0,unknown,no
52,housemaid,divorced,primary,no,337,no,no,cellular,28,jan,130,1,-1,0,unknown,no
59,retired,married,primary,no,13,no,no,cellular,28,jan,384,2,-1,0,unknown,no
48,technician,married,secondary,no,220,no,no,cellular,28,jan,73,1,-1,0,unknown,no
59,retired,married,secondary,no,1066,yes,no,cellular,28,jan,273,2,-1,0,unknown,no
45,management,married,tertiary,no,1874,no,no,cellular,28,jan,207,1,-1,0,unknown,no
39,admin.,divorced,secondary,no,536,no,no,cellular,28,jan,29,1,-1,0,unknown,no
33,management,single,tertiary,no,215,yes,no,cellular,28,jan,144,1,-1,0,unknown,no
41,admin.,married,secondary,no,201,no,no,cellular,28,jan,114,1,-1,0,unknown,no
35,self-employed,single,tertiary,no,4213,no,no,cellular,28,jan,203,1,-1,0,unknown,no
34,self-employed,single,tertiary,no,36,no,no,telephone,28,jan,55,1,-1,0,unknown,no
34,blue-collar,single,unknown,no,5901,no,no,cellular,28,jan,211,1,-1,0,unknown,no
39,blue-collar,married,primary,no,264,yes,yes,cellular,28,jan,32,1,-1,0,unknown,no
31,management,single,tertiary,no,288,no,no,cellular,28,jan,364,1,-1,0,unknown,no
33,management,single,tertiary,no,726,no,no,cellular,28,jan,219,1,-1,0,unknown,no
41,self-employed,single,tertiary,no,1616,no,no,telephone,28,jan,229,1,184,7,success,no
36,management,married,tertiary,no,0,yes,no,cellular,28,jan,60,1,250,1,other,no
47,technician,married,secondary,no,487,no,no,cellular,28,jan,218,2,177,1,failure,no
59,blue-collar,married,primary,no,699,no,no,cellular,28,jan,98,1,154,6,failure,no
33,blue-collar,married,secondary,no,0,yes,no,cellular,28,jan,176,1,266,1,other,no
55,technician,married,secondary,no,3207,no,no,cellular,28,jan,158,2,153,12,failure,no
32,technician,single,tertiary,no,100,no,no,cellular,28,jan,741,1,-1,0,unknown,no
29,self-employed,single,secondary,no,0,no,no,cellular,28,jan,132,2,-1,0,unknown,no
41,technician,single,secondary,no,1508,no,yes,cellular,28,jan,301,2,-1,0,unknown,no
32,admin.,married,secondary,no,3473,no,no,cellular,28,jan,112,1,-1,0,unknown,no
46,services,divorced,secondary,no,755,no,no,cellular,28,jan,246,1,-1,0,unknown,no
52,technician,married,secondary,no,1033,no,no,cellular,28,jan,198,3,-1,0,unknown,no
47,blue-collar,married,primary,no,1236,no,no,cellular,28,jan,163,1,-1,0,unknown,no
49,technician,married,secondary,no,177,yes,yes,cellular,28,jan,90,1,204,1,failure,no
44,housemaid,married,secondary,no,122,no,no,cellular,28,jan,68,2,-1,0,unknown,no
30,services,single,secondary,no,117,no,no,cellular,28,jan,135,1,-1,0,unknown,no
55,blue-collar,divorced,primary,no,962,no,yes,telephone,28,jan,88,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,0,yes,no,cellular,28,jan,148,2,258,2,failure,no
28,technician,single,tertiary,no,102,no,no,cellular,28,jan,321,2,-1,0,unknown,no
55,unemployed,married,primary,no,8585,no,no,telephone,28,jan,201,2,-1,0,unknown,no
27,student,single,tertiary,no,1013,no,no,cellular,28,jan,965,3,-1,0,unknown,no
27,student,single,secondary,no,760,no,no,cellular,28,jan,177,2,-1,0,unknown,no
50,technician,married,secondary,no,-70,yes,yes,cellular,28,jan,391,2,191,1,failure,no
54,management,divorced,tertiary,no,1288,no,no,cellular,28,jan,515,3,-1,0,unknown,no
28,student,single,unknown,no,78,no,no,cellular,28,jan,554,2,-1,0,unknown,no
51,unemployed,divorced,primary,no,2244,no,no,telephone,28,jan,360,2,-1,0,unknown,no
33,admin.,married,unknown,no,664,no,no,cellular,28,jan,294,3,-1,0,unknown,no
53,management,married,tertiary,no,811,no,no,cellular,28,jan,405,3,-1,0,unknown,no
42,blue-collar,single,secondary,no,583,no,no,cellular,28,jan,567,3,-1,0,unknown,no
47,technician,married,secondary,no,644,no,no,telephone,28,jan,54,3,160,13,failure,no
26,unemployed,single,secondary,no,622,no,no,cellular,28,jan,1451,2,-1,0,unknown,yes
54,housemaid,married,secondary,no,922,no,no,telephone,28,jan,123,2,-1,0,unknown,no
37,management,single,tertiary,no,37,no,no,cellular,28,jan,253,2,-1,0,unknown,no
44,management,married,tertiary,no,0,no,no,cellular,28,jan,320,2,-1,0,unknown,no
53,unknown,married,unknown,no,549,no,no,telephone,28,jan,74,2,-1,0,unknown,no
33,admin.,divorced,secondary,no,1,no,no,cellular,28,jan,119,2,-1,0,unknown,no
49,technician,single,unknown,no,350,no,no,cellular,28,jan,91,3,-1,0,unknown,no
30,management,married,tertiary,no,1235,no,no,cellular,28,jan,119,2,-1,0,unknown,no
54,blue-collar,married,unknown,no,310,yes,no,telephone,28,jan,526,4,258,3,other,no
51,admin.,married,secondary,no,2662,no,no,telephone,28,jan,148,2,-1,0,unknown,no
28,management,single,tertiary,no,20,no,no,cellular,28,jan,144,2,-1,0,unknown,no
51,technician,married,unknown,no,413,yes,no,telephone,28,jan,82,2,254,2,failure,no
37,management,married,primary,no,4721,no,no,telephone,28,jan,46,1,-1,0,unknown,no
37,management,single,tertiary,no,695,no,no,cellular,28,jan,233,1,-1,0,unknown,no
48,unknown,married,secondary,no,438,no,no,cellular,28,jan,412,5,-1,0,unknown,no
43,management,married,tertiary,no,182,no,no,cellular,28,jan,152,1,-1,0,unknown,no
30,technician,single,secondary,no,486,no,no,cellular,28,jan,335,3,-1,0,unknown,no
43,management,married,unknown,no,595,no,no,telephone,28,jan,518,1,-1,0,unknown,no
32,management,single,tertiary,no,4638,no,no,cellular,29,jan,180,1,-1,0,unknown,no
